0 0.9999941 0.99999428 0.99999404 0.99998754 0.99984944 0.95987111 0.37781838 0.95389944 0.99929684 -0.0034336413 -0.003390932 -0.0034549157 -0.0049957405 -0.017352762 0.28043926 -0.92587954 0.30012649 -0.03749343 0.5425427 0.55178523 0.54970211 0.54999644 0.54963833 0.54601002 0.54530257 -0.97579068 0.10048512 0.54159433 -0.84002823 -0.83398622 -0.83536077 -0.83516699 -0.83540273 -0.83777869 -0.83823931 -0.21870105 -0.99493891 -0.84064001 
0.1 0.99999481 0.99999487 0.99999464 0.99998826 0.99985808 0.95121115 0.39186901 0.95626092 0.99933529 -0.0032182434 -0.003204182 -0.0032696088 -0.0048489659 -0.016846905 0.30852851 -0.9200204 0.29251468 -0.036454357 0.54243445 0.55193496 0.54986763 0.55015206 0.54978687 0.54611313 0.54797798 -0.9816221 0.085614502 0.54525054 -0.84009814 -0.83388716 -0.83525181 -0.83506447 -0.83530498 -0.83771145 -0.83649272 -0.19081286 -0.99632829 -0.83827311 
0.2 0.99999547 0.99999547 0.99999523 0.99998891 0.9998672 0.94108927 0.40515339 0.95851922 0.99937344 -0.0030055088 -0.0030191152 -0.0030862631 -0.0047039893 -0.01629501 0.33813849 -0.91424888 0.2850278 -0.035394248 0.54234558 0.55208075 0.55003172 0.55030608 0.54993367 0.54621983 0.55074942 -0.98702997 0.071657285 0.54875833 -0.84015548 -0.83379066 -0.83514374 -0.83496296 -0.83520836 -0.83764189 -0.8346706 -0.16048759 -0.99743003 -0.83598107 
0.30000001 0.99999607 0.99999601 0.99999577 0.99998957 0.9998768 0.92929798 0.41778553 0.96067762 0.99941105 -0.0027956641 -0.0028359497 -0.0029050957 -0.0045609172 -0.015696149 0.36931312 -0.90854573 0.27766621 -0.034315534 0.54227567 0.55222249 0.55019426 0.55045843 0.55007851 0.54633021 0.55360901 -0.99182725 0.058565166 0.55211866 -0.84020066 -0.83369678 -0.8350367 -0.83486259 -0.83511293 -0.83756989 -0.83277667 -0.12752701 -0.99828416 -0.83376557 
0.40000001 0.99999666 0.99999648 0.9999963 0.99999022 0.99988675 0.91560107 0.42988628 0.96273977 0.99944806 -0.0025889275 -0.0026548994 -0.0027263185 -0.0044198395 -0.015049697 0.40207148 -0.9028827 0.27042943 -0.033220779 0.54222411 0.55236006 0.55035496 0.55060881 0.5502212 0.54644454 0.55654567 -0.9957751 0.046289571 0.55533332 -0.84023392 -0.83360565 -0.83493078 -0.83476341 -0.83501893 -0.83749527 -0.83081698 -0.091735341 -0.99892825 -0.83162785 
0.5 0.99999714 0.99999696 0.99999672 0.99999082 0.99989694 0.89974302 0.44157529 0.96470946 0.99948424 -0.0023855027 -0.0024761653 -0.00255013 -0.0042808279 -0.014355319 0.43640122 -0.89722323 0.26331654 -0.032112457 0.54219043 0.55249345 0.55051368 0.55075717 0.55036163 0.54656309 0.55954516 -0.99858689 0.034787841 0.55840439 -0.84025562 -0.83351719 -0.83482617 -0.83466554 -0.83492637 -0.83741796 -0.8287999 -0.052932527 -0.99939454 -0.82956886 
0.60000002 0.99999762 0.99999738 0.9999972 0.99999142 0.99990731 0.8814525 0.45297292 0.96659023 0.99951959 -0.0021855808 -0.0022999379 -0.0023767177 -0.0041439417 -0.013613008 0.47225222 -0.89152294 0.25632638 -0.030992964 0.54217398 0.55262262 0.55067027 0.55090332 0.55049968 0.54668599 0.56258982 -0.99992627 0.024022492 0.56133401 -0.84026623 -0.8334316 -0.83472288 -0.8345691 -0.83483541 -0.83733773 -0.82673615 -0.010962841 -0.99971098 -0.82758933 
0.69999999 0.99999803 0.99999774 0.99999756 0.99999195 0.99991781 0.86044586 0.46420202 0.96838576 0.99955398 -0.0019893399 -0.0021263957 -0.0022062575 -0.0040092217 -0.012823224 0.50952041 -0.88572764 0.24945733 -0.029864609 0.54217422 0.55274755 0.55082452 0.55104703 0.5506351 0.54681349 0.56565762 -0.99939573 0.013961775 0.56412464 -0.84026611 -0.83334875 -0.83462107 -0.83447421 -0.83474606 -0.83725446 -0.82464021 0.03428749 -0.99990195 -0.82568961 
0.80000001 0.99999839 0.99999809 0.99999791 0.99999249 0.99992818 0.83643717 0.47538888 0.97009945 0.99958724 -0.0017969469 -0.0019557076 -0.0020389145 -0.0038766961 -0.011986963 0.54804063 -0.8797738 0.24270751 -0.028729634 0.54219055 0.55286807 0.55097634 0.55118829 0.55076784 0.54694581 0.56872153 -0.9965409 0.0045790649 0.56677884 -0.84025556 -0.83326882 -0.83452088 -0.83438087 -0.8346585 -0.83716798 -0.82253015 0.082875155 -0.99998885 -0.82386994 
0.89999998 0.99999869 0.99999839 0.99999827 0.99999297 0.99993831 0.80915463 0.48666397 0.97173482 0.99961931 -0.0016085564 -0.0017880324 -0.0018748431 -0.0037463785 -0.011105904 0.58757311 -0.87358695 0.23607476 -0.027590197 0.54222244 0.55298424 0.55112553 0.55132687 0.55089784 0.5470832 0.57174909 -0.99085426 -0.0041468847 0.56929928 -0.84023499 -0.83319169 -0.83442235 -0.83428931 -0.83457267 -0.83707827 -0.82042861 0.13477522 -0.99999064 -0.82213032 
