   2.512096430900000E-01   3.914335414600000E+00   7.529630213199999E+01   1.342338268700000E-02   6.132480357200000E+01  -6.132480457200000E+01   1.000000000000000E-05   2.096678386400000E-11  -7.100484283400000E+01   6.200000000000000E+01   2.015477882300000E-02   4.193220499200000E-01   3.100000000000000E+01
   2.512096430900000E-01   3.914335414300000E+00   7.529630213500000E+01   1.342338228300000E-02   5.629185212700000E+01  -7.181380770300000E-08   1.000000000000000E-05  -3.265478363300000E-08  -1.614462679500000E-07   6.200000000000000E+01   2.015477861100000E-02   4.193220499300000E-01   3.100000000000000E+01
   2.512096430900000E-01   3.914335413800000E+00   7.529630213700000E+01   1.342338157300000E-02   4.881486532900000E+01  -2.826859808300000E-07   5.000000500000000E-06  -1.265060636300000E-07  -6.271178311300000E-07   6.200000000000000E+01   2.015477823800000E-02   4.193220499600000E-01   3.100000000000000E+01
   2.512096430900000E-01   3.914335413700000E+00   7.529630213300000E+01   1.342338152100000E-02   5.894697351800000E+01  -2.015886267100000E-08   5.500000669200000E-06  -6.789945073700000E-09  -3.121836526900000E-08   6.200000000000000E+01   2.015477820900000E-02   4.193220499600000E-01   3.100000000000000E+01
   2.512096430900000E-01   3.914335413900000E+00   7.529630212799999E+01   1.342338171400000E-02   5.051567874600000E+01  -2.389199946900000E-07   6.050000867300000E-06  -8.390092550700000E-08  -3.925822894700000E-07   6.200000000000000E+01   2.015477831000000E-02   4.193220499600000E-01   3.100000000000000E+01

   2.512096430900000E-01   3.914335413900000E+00   7.529630212799999E+01   1.342338171400000E-02   5.887650799700000E+01  -5.887650899700000E+01   1.000000000000000E-12  -8.202327706000001E-12  -7.284574033600001E+01   6.200000000000000E+01   2.015477831000000E-02   4.193220499600000E-01   3.100000000000000E+01
   2.512096430900000E-01   3.914335413900000E+00   7.529630212799999E+01   1.342338171400000E-02   6.527374476599999E+01  -6.527374576600000E+01   5.000000500000000E-13  -9.006462242700000E-12  -6.999554628700000E+01   6.200000000000000E+01   2.015477831000000E-02   4.193220499600000E-01   3.100000000000000E+01

