   2.618565551700000E-01   3.994098542000000E+00   1.032343064800000E+02   4.407688876100000E-01   3.079743694100000E-04   1.500153500300000E+01  -1.000000000000000E-02   3.089743694100000E-04  -1.509853150900000E+01   4.500000000000000E+01   4.959259214900000E-01   1.490402156200000E-01   1.000000000000000E+00
   2.617218941900000E-01   3.994081103700000E+00   1.030295731800000E+02   4.407589071600000E-01  -9.522064034399999E-07   1.973829337500000E-01  -5.000000500000000E-03  -4.779359655700000E-08  -1.973830535000000E-01   4.800000000000000E+01   4.957915622300000E-01   1.490430447500000E-01   3.000000000000000E+00

   2.617218941900000E-01   3.994081103700000E+00   1.030295731800000E+02   4.407589071600000E-01  -9.483147197200000E-07   1.973825899300000E-01  -1.000000000000000E-03  -5.168528028100000E-08  -1.973826186100000E-01   4.800000000000000E+01   4.957915622300000E-01   1.490430447500000E-01   3.000000000000000E+00
   2.616950470600000E-01   3.994077606200000E+00   1.029886491100000E+02   4.407780647200000E-01  -9.531067827000000E-07   2.218180631400000E-01  -1.000000000000000E-03  -4.689321729800000E-08  -2.218181894700000E-01   4.800000000000000E+01   4.957834683300000E-01   1.490259348900000E-01   3.000000000000000E+00
   2.616655611300000E-01   3.994073757600000E+00   1.029436613100000E+02   4.407991279000000E-01  -9.577607310200001E-07   2.480717812800000E-01  -1.100000133800000E-03  -4.223926897500000E-08  -2.480718847500000E-01   4.800000000000000E+01   4.957745702700000E-01   1.490071176500000E-01   3.000000000000000E+00
   2.616331814500000E-01   3.994069522300000E+00   1.028942083600000E+02   4.408222813600000E-01  -9.584350805200001E-07   2.765543238300000E-01  -1.210000173500000E-03  -4.156491948200000E-08  -2.765544222700000E-01   4.800000000000000E+01   4.957647847500000E-01   1.489864261400000E-01   3.000000000000000E+00
   2.615976301200000E-01   3.994064861200000E+00   1.028398507500000E+02   4.408477335800000E-01  -9.617636454099999E-07   3.077195981800000E-01  -1.331000219600000E-03  -3.823635459200000E-08  -3.077196894000000E-01   4.800000000000000E+01   4.957540260100000E-01   1.489636722000000E-01   3.000000000000000E+00
   2.615586038200000E-01   3.994059731400000E+00   1.027801064700000E+02   4.408757101200000E-01  -9.672859153600001E-07   3.420852424300000E-01  -1.464100273300000E-03  -3.271408464300000E-08  -3.420853201300000E-01   4.800000000000000E+01   4.957421970400000E-01   1.489386516900000E-01   3.000000000000000E+00
   2.615157718200000E-01   3.994054085300000E+00   1.027144470500000E+02   4.409064595800000E-01  -9.700409776200001E-07   3.802537361600000E-01  -1.610510335600000E-03  -2.995902237900000E-08  -3.802538072000000E-01   4.800000000000000E+01   4.957291924900000E-01   1.489111393900000E-01   3.000000000000000E+00
   2.614687738000000E-01   3.994047870800000E+00   1.026422932800000E+02   4.409402545500000E-01  -9.710667604400000E-07   4.229377370400000E-01  -1.771561407500000E-03  -2.893323955600000E-08  -4.229378056500000E-01   4.800000000000000E+01   4.957148967000000E-01   1.488808879200000E-01   3.000000000000000E+00
   2.614172176100000E-01   3.994041030200000E+00   1.025630106000000E+02   4.409773926600000E-01  -9.709108218400001E-07   4.709914217600000E-01  -1.948717590500000E-03  -2.908917815600000E-08  -4.709914901100000E-01   4.800000000000000E+01   4.956991817600000E-01   1.488476265500000E-01   3.000000000000000E+00
   2.613606769800000E-01   3.994033499900000E+00   1.024759040000000E+02   4.410182012100000E-01  -9.733389934600000E-07   5.254510950500000E-01  -2.143589396000000E-03  -2.666100653600000E-08  -5.254511587700000E-01   4.800000000000000E+01   4.956819083700000E-01   1.488110570700000E-01   3.000000000000000E+00
   2.612986891500000E-01   3.994025209800000E+00   1.023802127000000E+02   4.410630380700000E-01  -9.755080938600000E-07   5.875893588200000E-01  -2.357948386800000E-03  -2.449190613700000E-08  -5.875894191200000E-01   4.800000000000000E+01   4.956629232600000E-01   1.487708526100000E-01   3.000000000000000E+00
   2.612307525100000E-01   3.994016082400000E+00   1.022751042300000E+02   4.411122954800000E-01  -9.734891393600000E-07   6.589894806600000E-01  -2.593743281700000E-03  -2.651086063600000E-08  -6.589895471700000E-01   4.800000000000000E+01   4.956420587400000E-01   1.487266540900000E-01   3.000000000000000E+00
   2.611563242200000E-01   3.994006032600000E+00   1.021596682300000E+02   4.411664021100000E-01  -9.782536654699999E-07   7.416504630400000E-01  -2.853117671700000E-03  -2.174633452500000E-08  -7.416505228700000E-01   4.800000000000000E+01   4.956191305300000E-01   1.486780679500000E-01   3.000000000000000E+00
   2.610748179200000E-01   3.993994965900000E+00   1.020329096700000E+02   4.412258271400000E-01  -9.732947267600001E-07   8.381407631300000E-01  -3.138429506800000E-03  -2.670527323900000E-08  -8.381408323200000E-01   4.800000000000000E+01   4.955939369900000E-01   1.486246622000000E-01   3.000000000000000E+00
   2.609856016300000E-01   3.993982778400000E+00   1.018937417200000E+02   4.412910834800000E-01  -9.736653661800000E-07   9.518320521800000E-01  -3.452272532400000E-03  -2.633463382100000E-08  -9.518321230200000E-01   4.800000000000000E+01   4.955662573500000E-01   1.485659631100000E-01   3.000000000000000E+00
   2.608879958200000E-01   3.993969355000000E+00   1.017409780700000E+02   4.413627312300000E-01  -9.752089289400001E-07   1.087272474800000E+00  -3.797499867900000E-03  -2.479107105900000E-08  -1.087272546300000E+00   4.800000000000000E+01   4.955358496700000E-01   1.485014515400000E-01   3.000000000000000E+00
   2.607812718700000E-01   3.993954568700000E+00   1.015733248200000E+02   4.414413818900000E-01  -9.662474795399999E-07   1.250819296700000E+00  -4.177249945200000E-03  -3.375252046000000E-08  -1.250819384500000E+00   4.800000000000000E+01   4.955024492600000E-01   1.484305586000000E-01   3.000000000000000E+00
   2.606646510200000E-01   3.993938279100000E+00   1.013893719000000E+02   4.415277024900000E-01  -9.628826027100001E-07   1.451797178500000E+00  -4.594975039300000E-03  -3.711739729000000E-08  -1.451797270900000E+00   4.800000000000000E+01   4.954657665100000E-01   1.483526612400000E-01   3.000000000000000E+00
   2.605373039800000E-01   3.993920330900000E+00   1.011875840800000E+02   4.416224198700000E-01  -9.490850153600000E-07   1.704848724500000E+00  -5.054472652800000E-03  -5.091498463700000E-08  -1.704848822400000E+00   4.800000000000000E+01   4.954254846700000E-01   1.482670776300000E-01   3.000000000000000E+00
   2.603983513900000E-01   3.993900552300000E+00   1.009662915000000E+02   4.417263256700000E-01  -9.346895372700000E-07   2.035460164100000E+00  -5.559920038600000E-03  -6.531046272800000E-08  -2.035460269100000E+00   4.800000000000000E+01   4.953812576700000E-01   1.481730617600000E-01   3.000000000000000E+00
   2.602468655300000E-01   3.993878753100000E+00   1.007236798600000E+02   4.418402808600000E-01  -9.715523955500000E-07   2.496363840000000E+00  -6.115912175000000E-03  -2.844760445500000E-08  -2.496363986700000E+00   4.800000000000000E+01   4.953327073700000E-01   1.480697984000000E-01   3.000000000000000E+00
   2.600818733800000E-01   3.993854722800000E+00   1.004577803400000E+02   4.419652210400000E-01  -9.969232846700000E-07   3.245217508000000E+00  -6.727503538400000E-03  -3.076715331700000E-09  -3.245217718600000E+00   4.800000000000000E+01   4.952794209900000E-01   1.479563972400000E-01   3.000000000000000E+00
   2.599023617000000E-01   3.993828228000000E+00   1.001664592300000E+02   4.421021615600000E-01  -9.983979617200000E-07  -6.650957026300000E+01  -7.400254052600000E-03   1.602038278500000E-09  -7.155809308500000E+01   4.800000000000000E+01   4.952209480000000E-01   1.478318872600000E-01   3.000000000000000E+00
   2.597072843600000E-01   3.993799010000000E+00   9.984740740800000E+01   4.422522029500000E-01  -9.978359193100000E-07  -6.669842683400000E+01  -8.140279634300000E-03   2.164080690100000E-09  -6.957577014400000E+01   4.800000000000000E+01   4.951567971300000E-01   1.476952107100000E-01   3.000000000000000E+00
   2.594955727400000E-01   3.993766781800000E+00   9.949812984700000E+01   4.424165363900000E-01  -9.980766960400001E-07  -6.636055315400000E+01  -8.954307791800000E-03   1.923303958700000E-09  -7.126946933100000E+01   4.800000000000000E+01   4.950864328300000E-01   1.475452175300000E-01   3.000000000000000E+00
   2.592661496600000E-01   3.993731224600000E+00   9.911593515900000E+01   4.425964492100000E-01  -9.983276996999999E-07  -6.653495229200000E+01  -9.849738784500000E-03   1.672300296800000E-09  -7.406062005299999E+01   4.800000000000000E+01   4.950092715900000E-01   1.473806599200000E-01   3.000000000000000E+00
   2.590369155100000E-01   3.993695012200000E+00   9.873004096500000E+01   4.427782001300000E-01  -9.989099481699999E-07  -6.754211675099999E+01  -1.000000100000000E-02   1.090051826000000E-09  -7.206841844200000E+01   4.800000000000000E+01   4.949311848400000E-01   1.472140713500000E-01   3.000000000000000E+00
   2.588113786900000E-01   3.993658687100000E+00   9.834626927500000E+01   4.429590468700000E-01  -9.989937362600000E-07  -6.831432539300000E+01  -1.000000100000000E-02   1.006263738500000E-09  -7.039400782600001E+01   4.800000000000000E+01   4.948533462800000E-01   1.470479814200000E-01   3.000000000000000E+00
   2.585895195300000E-01   3.993622249700000E+00   9.796459463399999E+01   4.431389992600000E-01  -9.990550962900000E-07  -6.906833852800000E+01  -1.000000100000000E-02   9.449037103800001E-10  -7.074585361400000E+01   4.800000000000000E+01   4.947757503600000E-01   1.468824073200000E-01   3.000000000000000E+00
   2.583713186000000E-01   3.993585700500000E+00   9.758499130700000E+01   4.433180674200000E-01  -9.994028283499999E-07  -7.116767316600000E+01  -1.000000100000000E-02   5.971716452900000E-10  -7.394681584000000E+01   5.000000000000000E+01   4.946983914500000E-01   1.467173680600000E-01   7.000000000000000E+00
   2.581567567100000E-01   3.993549040000000E+00   9.720743326800000E+01   4.434962617800000E-01  -9.995771857700000E-07  -7.180955316300000E+01  -1.000000100000000E-02   4.228142279800000E-10  -7.272598926400001E+01   5.000000000000000E+01   4.946212638200000E-01   1.465528846100000E-01   7.000000000000000E+00
   2.579458149900000E-01   3.993512268100000E+00   9.683189406500000E+01   4.436735930500000E-01  -9.997808559600001E-07  -7.453438886900000E+01  -1.000000100000000E-02   2.191440362300000E-10  -7.514305675200001E+01   4.800000000000000E+01   4.945443617300000E-01   1.463889800800000E-01   3.000000000000000E+00
   2.577384748200000E-01   3.993475384900000E+00   9.645834665500000E+01   4.438500722400000E-01  -9.996652317900000E-07  -7.395893897800001E+01  -1.000000100000000E-02   3.347682130900000E-10  -7.402223524100000E+01   4.800000000000000E+01   4.944676793500000E-01   1.462256797900000E-01   3.000000000000000E+00
   2.577384700400000E-01   3.993475384100000E+00   9.645833797800000E+01   4.438500763400000E-01  -9.841528840600000E-07  -5.959792967400000E+01  -1.000000100000000E-02   1.584711593800000E-08  -7.352411392899999E+01   4.800000000000000E+01   4.944676775600000E-01   1.462256760000000E-01   3.000000000000000E+00

   2.577384700400000E-01   3.993475384100000E+00   9.645833797800000E+01   4.438500763400000E-01  -9.997730577600000E-07  -7.087326649600000E+01  -1.000000000000000E-03  -2.269422428000000E-10  -7.248590133099999E+01   4.800000000000000E+01   4.944676775600000E-01   1.462256760000000E-01   3.000000000000000E+00
   2.577179338200000E-01   3.993471689700000E+00   9.642109248600001E+01   4.438676774700000E-01  -9.569306708599999E-07  -7.009924372300000E+01  -1.000000000000000E-03  -4.306932914200000E-08  -7.176965315500000E+01   4.800000000000000E+01   4.944600213400000E-01   1.462093805800000E-01   3.000000000000000E+00
   2.576871967800000E-01   3.993466146100000E+00   9.636526125800000E+01   4.438940633000000E-01  -9.934920973200001E-07  -7.425790867200000E+01  -1.500000150000000E-03  -6.507902682400000E-09  -7.428077568900000E+01   4.800000000000000E+01   4.944485410500000E-01   1.461849494700000E-01   3.000000000000000E+00
   2.576412421500000E-01   3.993457826000000E+00   9.628159690600000E+01   4.439336067300000E-01  -9.692951343200001E-07  -7.089032819500000E+01  -2.250000225000000E-03  -3.070486567700000E-08  -7.388417801999999E+01   4.800000000000000E+01   4.944313295700000E-01   1.461483297800000E-01   3.000000000000000E+00
   2.575726493500000E-01   3.993445335200000E+00   9.615628528400001E+01   4.439928427000000E-01   1.144134693900000E+00   1.264242351800000E+00  -3.375000337500000E-03   1.144135693900000E+00  -1.264242616100000E+00   4.700000000000000E+01   4.944055323300000E-01   1.460934615800000E-01   1.000000000000000E+00
   2.574705217900000E-01   3.993426575200000E+00   9.596873152100000E+01   4.440815194700000E-01   8.391414736100000E-01  -2.113118899800000E+00  -5.062500506300000E-03  -8.391424736100001E-01   2.113118900200000E+00   4.700000000000000E+01   4.943668809500000E-01   1.460112995500000E-01   1.000000000000000E+00
   2.573592347200000E-01   3.993405906000000E+00   9.576299179999999E+01   4.441788198900000E-01   2.711579227500000E-01  -2.711495984500000E+00  -5.568750677600000E-03  -2.711589227500000E-01   2.711495985000000E+00   4.700000000000000E+01   4.943244253100000E-01   1.459211202100000E-01   1.000000000000000E+00
