   2.674930005900000E-01   3.984270351600000E+00   1.124208479400000E+02   2.426441593800000E-05  -9.966464301399999E-07   3.353569860600000E-09  -1.000000000000000E-02  -1.840460482300000E-01  -1.587951593300000E+01   6.200000000000000E+01   4.512769417600000E-01   3.804435241300000E-01   2.000000000000000E+00
   2.674061475800000E-01   3.984141991000000E+00   1.122967110000000E+02   1.086449463100000E-12   1.023690630700000E-03  -1.024690630700000E-03  -1.000000000000000E-02  -1.809164612400000E-01  -1.556261617000000E+01   6.200000000000000E+01   4.508226889800000E-01   3.799194203900000E-01   1.000000000000000E+00

   2.674061475800000E-01   3.984141991000000E+00   1.122967110000000E+02   1.189216960800000E-12   1.023685349500000E-03  -1.024685349500000E-03  -1.000000000000000E-03  -1.809164612500000E-01  -1.556261616300000E+01   6.200000000000000E+01   4.508226889800000E-01   3.799194203900000E-01   1.000000000000000E+00
   2.673974977800000E-01   3.984129120300000E+00   1.122843466100000E+02   1.426570590900000E-12   1.129476082500000E-03  -1.130476082500000E-03  -1.000000000000000E-03  -1.806034202700000E-01  -1.553104030300000E+01   6.200000000000000E+01   4.507771703500000E-01   3.798668979700000E-01   1.000000000000000E+00
   2.673845358700000E-01   3.984109803900000E+00   1.122658178200000E+02   3.640280992400000E-13   1.289267446100000E-03  -1.290267446100000E-03  -1.500000150000000E-03  -1.801338456200000E-01  -1.548371707800000E+01   6.200000000000000E+01   4.507088635700000E-01   3.797880795300000E-01   1.000000000000000E+00
   2.673651205400000E-01   3.984080804200000E+00   1.122380629500000E+02   5.283057011000000E-13   1.531486333600000E-03  -1.532486333600000E-03  -2.250000225000000E-03  -1.794294168100000E-01  -1.541281879100000E+01   6.200000000000000E+01   4.506063316400000E-01   3.796697655200000E-01   1.000000000000000E+00
   2.673360596100000E-01   3.984037250100000E+00   1.121965170000000E+02   2.027625202700000E-13   1.900491576700000E-03  -1.901491576700000E-03  -3.375000337500000E-03  -1.783726060100000E-01  -1.530666429400000E+01   6.200000000000000E+01   4.504523709600000E-01   3.794920985600000E-01   1.000000000000000E+00
   2.672926082100000E-01   3.983971800800000E+00   1.121343929900000E+02   4.885319920400000E-13   2.466725065500000E-03  -2.467725065500000E-03  -5.062500506300000E-03  -1.767869731200000E-01  -1.514786102000000E+01   6.200000000000000E+01   4.502210593000000E-01   3.792251514900000E-01   1.000000000000000E+00
   2.672277472500000E-01   3.983873377200000E+00   1.120416477000000E+02   2.538714246200000E-13   3.344519500400000E-03  -3.345519500400000E-03  -7.593750759400000E-03  -1.744074531600000E-01  -1.491060116100000E+01   6.200000000000000E+01   4.498732426800000E-01   3.788237061600000E-01   1.000000000000000E+00
   2.671429161500000E-01   3.983743351700000E+00   1.119203272400000E+02   1.701073189800000E-13   4.551732027200000E-03  -4.552732027200000E-03  -1.000000100000000E-02  -1.712714898200000E-01  -1.459983653700000E+01   6.200000000000000E+01   4.494136193500000E-01   3.782931271600000E-01   1.000000000000000E+00
   2.670587540100000E-01   3.983612917700000E+00   1.117999425900000E+02   3.126858494700000E-13   5.816214153900000E-03  -5.817214153900000E-03  -1.000000100000000E-02  -1.681323780600000E-01  -1.429091565100000E+01   6.200000000000000E+01   4.489521352100000E-01   3.777602916800000E-01   1.000000000000000E+00
   2.669752688800000E-01   3.983482143600000E+00   1.116805069400000E+02   6.150690085000000E-14   7.136334877900000E-03  -7.137334877900000E-03  -1.000000100000000E-02  -1.649895208700000E-01  -1.398376354500000E+01   6.200000000000000E+01   4.484887330600000E-01   3.772251235400000E-01   1.000000000000000E+00
   2.668924687900000E-01   3.983351097800000E+00   1.115620335300000E+02   5.458001387900000E-14   8.510159535999999E-03  -8.511159536000000E-03  -1.000000100000000E-02  -1.618422990100000E-01  -1.367830177200000E+01   6.200000000000000E+01   4.480233483300000E-01   3.766875374100000E-01   1.000000000000000E+00
   2.668103626800000E-01   3.983219850200000E+00   1.114445368500000E+02   1.487661691800000E-13   9.935366700100000E-03  -9.936366700100001E-03  -1.000000100000000E-02  -1.586900637600000E-01  -1.337444992900000E+01   6.200000000000000E+01   4.475559131900000E-01   3.761474435600000E-01   1.000000000000000E+00
   2.667289604200000E-01   3.983088472000000E+00   1.113280327200000E+02   5.257108458400000E-14   1.140922103300000E-02  -1.141022103300000E-02  -1.000000100000000E-02  -1.555321354100000E-01  -1.307212554000000E+01   6.200000000000000E+01   4.470863563900000E-01   3.756047476000000E-01   1.000000000000000E+00
   2.666482729100000E-01   3.982957036200000E+00   1.112125384100000E+02   9.131649959500001E-14   1.292854518700000E-02  -1.292954518700000E-02  -1.000000100000000E-02  -1.523678016600000E-01  -1.277124392700000E+01   6.200000000000000E+01   4.466146031400000E-01   3.750593503200000E-01   1.000000000000000E+00
   2.665683121400000E-01   3.982825617100000E+00   1.110980727600000E+02   6.537146591400000E-14   1.448969084500000E-02  -1.449069084500000E-02  -1.000000100000000E-02  -1.491963160500000E-01  -1.247171809400000E+01   6.200000000000000E+01   4.461405749900000E-01   3.745111474600000E-01   1.000000000000000E+00
   2.664890913200000E-01   3.982694291300000E+00   1.109846563100000E+02   6.227220897400000E-14   1.608850902400000E-02  -1.608950902400000E-02  -1.000000100000000E-02  -1.460168962900000E-01  -1.217345858900000E+01   6.200000000000000E+01   4.456641896600000E-01   3.739600295400000E-01   1.000000000000000E+00
   2.664106249400000E-01   3.982563136900000E+00   1.108723114200000E+02   2.136334480700000E-14   1.772031983800000E-02  -1.772131983800000E-02  -1.000000100000000E-02  -1.428287225200000E-01  -1.187637338000000E+01   6.200000000000000E+01   4.451853609600000E-01   3.734058816000000E-01   1.000000000000000E+00
   2.663329289100000E-01   3.982432234700000E+00   1.107610624300000E+02   1.008037534500000E-13   1.937988191300000E-02  -1.938088191300000E-02  -1.000000100000000E-02  -1.396309356000000E-01  -1.158036771600000E+01   6.200000000000000E+01   4.447039986500000E-01   3.728485830700000E-01   1.000000000000000E+00
   2.662560206600000E-01   3.982301667700000E+00   1.106509358600000E+02   3.633133966200000E-14   2.106136175400000E-02  -2.106236175400000E-02  -1.000000100000000E-02  -1.364226353400000E-01  -1.128534399100000E+01   6.200000000000000E+01   4.442200083300000E-01   3.722880075400000E-01   1.000000000000000E+00
   2.661799193100000E-01   3.982171521300000E+00   1.105419605400000E+02   4.424808836600000E-14   2.275830339000000E-02  -2.275930339000000E-02  -1.000000100000000E-02  -1.332028787500000E-01  -1.099120160800000E+01   6.200000000000000E+01   4.437332913800000E-01   3.717240225900000E-01   1.000000000000000E+00
   2.661046457400000E-01   3.982041884200000E+00   1.104341678600000E+02   2.406563394800000E-14   2.446359873200000E-02  -2.446459873200000E-02  -1.000000100000000E-02  -1.299706782700000E-01  -1.069783683800000E+01   6.200000000000000E+01   4.432437448700000E-01   3.711564896600000E-01   1.000000000000000E+00
   2.660302228500000E-01   3.981912847900000E+00   1.103275919600000E+02   7.646201899400001E-14   2.616945914700000E-02  -2.617045914700000E-02  -1.000000100000000E-02  -1.267250001200000E-01  -1.040514268900000E+01   6.200000000000000E+01   4.427512615300000E-01   3.705852639000000E-01   1.000000000000000E+00
   2.659566756600000E-01   3.981784507500000E+00   1.102222700200000E+02   6.818835380200000E-15   2.786738886900000E-02  -2.786838886900000E-02  -1.000000100000000E-02  -1.234647626800000E-01  -1.011300876700000E+01   6.200000000000000E+01   4.422557297400000E-01   3.700101940800000E-01   1.000000000000000E+00
   2.658840315200000E-01   3.981656962000000E+00   1.101182424800000E+02   1.450859133000000E-14   2.954816099600000E-02  -2.954916099600000E-02  -1.000000100000000E-02  -1.201888350200000E-01  -9.821321160700000E+00   6.200000000000000E+01   4.417570335900000E-01   3.694311225700000E-01   1.000000000000000E+00
   2.658123203600000E-01   3.981530314500000E+00   1.100155533800000E+02   1.337768341100000E-14   3.120179696500000E-02  -3.120279696500000E-02  -1.000000100000000E-02  -1.168960356700000E-01  -9.529962322199999E+00   6.200000000000000E+01   4.412550529600000E-01   3.688478853200000E-01   1.000000000000000E+00
   2.657415748700000E-01   3.981404672600000E+00   1.099142506800000E+02   4.076949242800000E-14   3.281755055100000E-02  -3.281855055100000E-02  -1.000000100000000E-02  -1.135851316200000E-01  -9.238810972800000E+00   6.200000000000000E+01   4.407496637100000E-01   3.682603119700000E-01   1.000000000000000E+00
   2.656718308100000E-01   3.981280149100000E+00   1.098143866000000E+02   1.908528304100000E-14   3.438389765500000E-02  -3.438489765500000E-02  -1.000000100000000E-02  -1.102548377400000E-01  -8.947742028900000E+00   6.200000000000000E+01   4.402407379200000E-01   3.676682260400000E-01   1.000000000000000E+00
   2.656031272300000E-01   3.981156862200000E+00   1.097160180400000E+02   3.942376358400000E-14   3.588853335100000E-02  -3.588953335100000E-02  -1.000000100000000E-02  -1.069038166800000E-01  -8.656626560399999E+00   6.200000000000000E+01   4.397281442800000E-01   3.670714452400000E-01   1.000000000000000E+00
   2.655355068400000E-01   3.981034936400000E+00   1.096192069900000E+02   3.027216824700000E-14   3.731837791700000E-02  -3.731937791700000E-02  -1.000000100000000E-02  -1.035306794400000E-01  -8.365331788600001E+00   6.200000000000000E+01   4.392117485700000E-01   3.664697819300000E-01   1.000000000000000E+00
   2.654690162900000E-01   3.980914502700000E+00   1.095240210100000E+02   1.187925954700000E-14   3.865959387600000E-02  -3.866059387600000E-02  -1.000000100000000E-02  -1.001339867500000E-01  -8.073721139600000E+00   6.200000000000000E+01   4.386914143900000E-01   3.658630437900000E-01   1.000000000000000E+00
   2.654037065800000E-01   3.980795699600000E+00   1.094305337600000E+02   9.016333426100001E-15   3.989761637400000E-02  -3.989861637400000E-02  -1.000000100000000E-02  -9.671225162100000E-02  -7.781654366400000E+00   6.200000000000000E+01   4.381670039500000E-01   3.652510346600000E-01   1.000000000000000E+00
   2.653396334000000E-01   3.980678673600000E+00   1.093388255100000E+02   2.891629757800000E-14   4.101719959300000E-02  -4.101819959300000E-02  -1.000000100000000E-02  -9.326394310300000E-02  -7.488987760400000E+00   6.200000000000000E+01   4.376383792400000E-01   3.646335557600000E-01   1.000000000000000E+00
   2.652768575800000E-01   3.980563579900000E+00   1.092489837600000E+02   2.377284528700000E-14   4.200248228800000E-02  -4.200348228800000E-02  -1.000000100000000E-02  -8.978749186399999E-02  -7.195574474100000E+00   6.200000000000000E+01   4.371054034500000E-01   3.640104071800000E-01   1.000000000000000E+00
   2.652154455200000E-01   3.980450583600000E+00   1.091611038400000E+02   2.533937998900000E-14   4.283707591300000E-02  -4.283807591300000E-02  -1.000000100000000E-02  -8.628129779099999E-02  -6.901264983100000E+00   6.200000000000000E+01   4.365679427200000E-01   3.633813898100000E-01   1.000000000000000E+00
   2.651554696600000E-01   3.980339859800000E+00   1.090752895700000E+02   2.074940647500000E-14   4.350417924800000E-02  -4.350517924800000E-02  -1.000000100000000E-02  -8.274374017000000E-02  -6.605907721800000E+00   6.200000000000000E+01   4.360258683000000E-01   3.627463077700000E-01   1.000000000000000E+00
