7.068583470577034511e+00 2.439686360723683862e-07 -6.466403958561156573e-08 -3.527310727946542102e-07 -5.580338435784426565e-08
7.461282552275758206e+00 1.903902384478859185e-07 -2.121122484842474787e-07 -4.102860634985772137e-07 -1.856169898478698954e-07
7.853981633974482790e+00 7.483235988858838029e-08 -3.740650168226888894e-07 -3.745058759704877893e-07 3.631656214503342639e-07
8.246680715673207374e+00 -9.727058973770202662e-08 -4.940067724196195442e-07 -2.459942508406835412e-07 2.807961410056236673e-07
8.639379797371930181e+00 -3.062435996961351398e-07 -5.561096998521475321e-07 -2.818787581126969144e-08 8.574958684573474876e-07
9.032078879070654764e+00 -5.180212848735973578e-07 -5.011219725153948090e-07 2.948804201929888791e-07 7.140662436483369291e-07
9.424777960769379348e+00 -6.844571651155084161e-07 -3.250991311605500034e-07 6.239969888369167883e-07 1.001731185000498923e-06
9.817477042468103932e+00 -7.541866035994756220e-07 -6.978386551774462543e-09 9.725565355972465298e-07 6.829673063757368823e-07
1.021017612416682852e+01 -6.757917356036702557e-07 4.201812624452655465e-07 1.184338302793325193e-06 3.652698661940623204e-07
1.060287520586555132e+01 -4.174329016529754107e-07 8.964484085674517821e-07 1.198559487321920747e-06 -2.542188264342826187e-07
1.099557428756427591e+01 2.346552821730525532e-08 1.336715312078018414e-06 1.003344870780659148e-06 -9.106907823477894404e-07
1.138827336926300049e+01 6.132060792300347070e-07 1.627129199426036177e-06 4.063697691160383929e-07 -1.906389275330155897e-06
1.178097245096172330e+01 1.264327522380747031e-06 1.639810608139100068e-06 -3.540921620238252077e-07 -2.175979066466882106e-06
1.217367153266044788e+01 1.855755323550878376e-06 1.300771651282020547e-06 -1.433648567555900755e-06 -2.996937513219735671e-06
1.256637061435917246e+01 2.228155560333436057e-06 5.314318494145306437e-07 -2.424939413162713331e-06 -2.216030605028257439e-06
1.295906969605789705e+01 2.226382968686052246e-06 -6.023893101246569071e-07 -3.355871671400015299e-06 -2.151439146801971403e-06
1.335176877775662163e+01 1.715602870885022552e-06 -2.020775691413592007e-06 -3.693501343876061382e-06 3.215588517957446157e-07
1.374446785945534444e+01 6.424221813210867663e-07 -3.427991212377225205e-06 -3.427109789274317142e-06 1.237296281432834211e-06
1.413716694115406902e+01 -9.471768721414068275e-07 -4.590512201409387150e-06 -2.246423834726882229e-06 4.783090506912252016e-06
1.452986602285279361e+01 -2.870827627670758674e-06 -5.067246670986680357e-06 -1.241420861750747173e-07 5.871121108045641857e-06
1.492256510455151641e+01 -4.805061135775057278e-06 -4.599631568535413051e-06 2.688664509363156152e-06 8.446083788985793428e-06
1.531526418625024100e+01 -6.318047620298600986e-06 -2.891183221746460030e-06 5.950900988385687818e-06 7.697239270800307342e-06
1.570796326794896558e+01 -6.918554329767468551e-06 2.404270068277758465e-08 8.871386607194747809e-06 7.131541150345518942e-06
1.610066234964768839e+01 -6.160491021261863697e-06 3.975231629002248801e-06 1.095972043550471134e-05 2.821484877551377890e-06
1.649336143134641475e+01 -3.739024159369440386e-06 8.364298381658211157e-06 1.107030412056918267e-05 -2.223165666878634816e-06
1.688606051304513755e+01 3.609779206096857053e-07 1.237513902495280746e-05 8.890256907374827211e-06 -9.247872517798017000e-06
1.727875959474386036e+01 5.794476224669221571e-06 1.496782863982457079e-05 3.859242487636027619e-06 -1.625045859870478948e-05
1.767145867644258672e+01 1.178865800799335632e-05 1.505665235667502655e-05 -3.818554676026514327e-06 -2.241560078689334642e-05
1.806415775814130953e+01 1.717240625818749217e-05 1.174936323783057346e-05 -1.316733584795851120e-05 -2.468180131327130100e-05
1.845685683984003589e+01 2.052051569934235692e-05 4.666246246010086196e-06 -2.284722650522201526e-05 -2.360301157169897301e-05
1.884955592153875870e+01 2.036973907631002407e-05 -5.946427956836364270e-06 -3.063716370469956110e-05 -1.512015163293578546e-05
1.924225500323748150e+01 1.554822879463625611e-05 -1.884608898694919987e-05 -3.421166961369362380e-05 -1.996321374951592897e-06
1.963495408493620786e+01 5.536396338652694898e-06 -3.194760471231239407e-05 -3.119129665799663664e-05 1.797829766616437785e-05
2.002765316663493067e+01 -9.181382623697034479e-06 -4.228471070417071619e-05 -2.011026885088973426e-05 3.865954000983537475e-05
2.042035224833365703e+01 -2.689109848816039367e-05 -4.663329002795729705e-05 -6.278356765102022230e-07 5.989602758327099152e-05
2.081305133003237984e+01 -4.460835117536725920e-05 -4.187267223976914865e-05 2.570339850156699857e-05 7.269355957969722559e-05
2.120575041173110264e+01 -5.831854713033461570e-05 -2.600982875137353156e-05 5.529483113084904256e-05 7.560500921248436423e-05
2.159844949342982900e+01 -6.353076880976359661e-05 1.255467288352463129e-06 8.254532517111209944e-05 6.017783809530996564e-05
2.199114857512855181e+01 -5.613296697372054784e-05 3.760292031244893973e-05 1.004753764163243690e-04 2.796499276855324290e-05
2.238384765682727462e+01 -3.345502373836620305e-05 7.798751382901564222e-05 1.017881085670427344e-04 -2.388188005973679306e-05
2.277654673852600098e+01 4.627597111765908117e-06 1.145756748522561153e-04 8.049583794086934141e-05 -8.593973756749334614e-05
2.316924582022472379e+01 5.479109162605188367e-05 1.378321670945127642e-04 3.357774768013299660e-05 -1.522496793776237367e-04
2.356194490192344659e+01 1.098235854324325074e-04 1.378117788773391972e-04 -3.710029850316487465e-05 -2.044478627135914994e-04
2.395464398362217295e+01 1.589251253266098761e-04 1.065732418736725640e-04 -1.237529324472352865e-04 -2.307808928509041957e-04
2.434734306532089576e+01 1.889160244939210975e-04 4.035898832244200207e-05 -2.121997497413104228e-04 -2.113781255757979372e-04
2.474004214701962212e+01 1.864069265609301579e-04 -5.780030234937838518e-05 -2.830583310193760666e-04 -1.398321432407312326e-04
2.513274122871834493e+01 1.407597006971028641e-04 -1.767330498828418792e-04 -3.140901103171481537e-04 -9.304982363900204945e-06
2.552544031041706774e+01 4.745633336386241504e-05 -2.965484678433306931e-04 -2.846761312573012348e-04 1.655078716867770805e-04
2.591813939211579410e+01 -8.877837883882258585e-05 -3.904723191538806218e-04 -1.804827315811923655e-04 3.661245159225987034e-04
2.631083847381451690e+01 -2.518486889903658911e-04 -4.281782156672635405e-04 4.877625763427539951e-07 5.496048863922239208e-04
2.670353755551324326e+01 -4.140295555888278225e-04 -3.818398047797204320e-04 2.438071154513363897e-04 6.751692947473061923e-04
2.709623663721196607e+01 -5.382338877679377709e-04 -2.328777818788110854e-04 5.156632324340888751e-04 6.872419306107168530e-04
2.748893571891068888e+01 -5.832054833751476857e-04 2.018788386813109847e-05 7.643584117290377206e-04 5.515655040811504733e-04
2.788163480060941524e+01 -5.114271965711020143e-04 3.559943270362939810e-04 9.254546208251491352e-04 2.398862891028197275e-04
2.827433388230813804e+01 -2.989239909624493438e-04 7.267767362115120505e-04 9.321746922613376868e-04 -2.294677651014202791e-04
2.866703296400686085e+01 5.462901218565858460e-05 1.060647564486308023e-03 7.299222568584208537e-04 -8.126070066511101309e-04
2.905973204570558721e+01 5.176907680574174830e-04 1.269044773398743907e-03 2.922908189045038407e-04 -1.408850709090789244e-03
2.945243112740431002e+01 1.023002150155721043e-03 1.261555323044428589e-03 -3.624102201984641392e-04 -1.894540986951038369e-03
2.984513020910303283e+01 1.470541448226561024e-03 9.653510532820399476e-04 -1.160696685760909119e-03 -2.114786651651528321e-03
3.023782929080175919e+01 1.738900774928254199e-03 3.481603536843163454e-04 -1.970977578295070309e-03 -1.934716051884968063e-03
3.063052837250048199e+01 1.705447934573352210e-03 -5.608237512327932106e-04 -2.613652936768785101e-03 -1.250404722035455829e-03
3.102322745419920835e+01 1.273714031719203662e-03 -1.655966165038592203e-03 -2.885228412147373619e-03 -5.013978039910757523e-05
3.141592653589793116e+01 4.042872377989205563e-04 -2.753208765783030781e-03 -2.596083388384819862e-03 1.579053547644181273e-03
3.180862561759665397e+01 -8.565702769456844503e-04 -3.604333024278989772e-03 -1.618612004068327448e-03 3.407800925160359672e-03
3.220132469929537677e+01 -2.357888055620191870e-03 -3.931605734387730658e-03 6.299925597521086051e-05 5.098649986121151986e-03
3.259402378099410669e+01 -3.842108907673232477e-03 -3.480056973469211959e-03 2.310032069974538374e-03 6.211550470783705133e-03
3.298672286269282949e+01 -4.966759670867219693e-03 -2.083723611071064408e-03 4.807958676512057508e-03 6.304310541654430111e-03
3.337942194439155230e+01 -5.352831929446577597e-03 2.666203110468431947e-04 7.076689671056286650e-03 4.994340595645062678e-03
3.377212102609027511e+01 -4.658145691882231015e-03 3.366722183739340526e-03 8.522860453727730892e-03 2.105663787976275181e-03
3.416482010778899792e+01 -2.667629332481118512e-03 6.772241304730176013e-03 8.534871103138982895e-03 -2.262208312925585545e-03
3.455751918948772072e+01 6.140789587531943466e-04 9.816008486764688651e-03 6.615511050337878098e-03 -7.617044399171346916e-03
3.495021827118645064e+01 4.887934155150186998e-03 1.168326203116583015e-02 2.534343369590258237e-03 -1.309644755102504221e-02
3.534291735288517344e+01 9.526812120224745911e-03 1.154477421061284384e-02 -3.528662177538235099e-03 -1.748936606443881464e-02
3.573561643458389625e+01 1.360460124745420038e-02 8.740652015448924922e-03 -1.088145139798044232e-02 -1.943529772362286370e-02
3.612831551628261906e+01 1.600318235966464650e-02 2.987767791924989674e-03 -1.830111787150420777e-02 -1.763855382299999233e-02
3.652101459798134186e+01 1.559982707466044463e-02 -5.425479968833888528e-03 -2.412786239424318663e-02 -1.122820877281778193e-02
3.691371367968007178e+01 1.152023464779309073e-02 -1.550837637318060527e-02 -2.649186867783298940e-02 -5.859222620562855310e-05
3.730641276137879458e+01 3.422354883055504001e-03 -2.555001380797972121e-02 -2.366403902005144097e-02 1.496815102155922561e-02
3.769911184307751739e+01 -8.242663415950096314e-03 -3.325955187350507214e-02 -1.449598196850210644e-02 3.178666205548765639e-02
3.809181092477624020e+01 -2.205936463317439283e-02 -3.608492612908324043e-02 1.118839948454258219e-03 4.718746341083906309e-02
3.848451000647496301e+01 -3.563658646530759588e-02 -3.170260333625089799e-02 2.185944354433053127e-02 5.718942218118062970e-02
3.887720908817369292e+01 -4.581377642528399602e-02 -1.862425819302620383e-02 4.478118962862412400e-02 5.763868696225384752e-02
3.926990816987241573e+01 -4.911366839014601193e-02 3.175599613485294119e-03 6.543043653453715913e-02 4.517083714635060365e-02
3.966260725157113853e+01 -4.242264741836584280e-02 3.175307110281112843e-02 7.834660037565398250e-02 1.819441843060223482e-02
4.005530633326986134e+01 -2.382125396064773554e-02 6.296271498538619227e-02 7.795880416587959438e-02 -2.212934802650598845e-02
4.044800541496858415e+01 6.572266780500499520e-03 9.064337854568849107e-02 5.978929998349252761e-02 -7.131906643788098188e-02
4.084070449666731406e+01 4.592923880056998948e-02 1.073137006447728442e-01 2.182920775471289959e-02 -1.212864948966826950e-01
4.123340357836603687e+01 8.841835322347094128e-02 1.054132787650421399e-01 -3.410804638014205276e-02 -1.607902265479123627e-01
4.162610266006475968e+01 1.254985994254899651e-01 7.901906163682460849e-02 -1.013809507036653457e-01 -1.768508511291248253e-01
4.201880174176348248e+01 1.469455675419577834e-01 2.580701117772744510e-02 -1.683846827435627191e-01 -1.577688525392312302e-01
4.241150082346220529e+01 1.426254212043405467e-01 -5.119070688679466796e-02 -2.197658563394435105e-01 -9.673268283027136594e-02
4.280419990516092810e+01 1.048298882461882742e-01 -1.425708802187577173e-01 -2.389268333269761180e-01 5.531846978341904003e-03
4.319689898685965801e+01 3.079544268121956266e-02 -2.326755234053218824e-01 -2.111367509574074708e-01 1.402408070857334155e-01
4.358959806855838082e+01 -7.506651570553408981e-02 -3.009565447586821652e-01 -1.268053888297027143e-01 2.896321415661911036e-01
4.398229715025710362e+01 -1.997434765257383726e-01 -3.247634168562822943e-01 1.436132968691169326e-02 4.233772665058428974e-01
4.437499623195582643e+01 -3.216488267601627649e-01 -2.840466149480884717e-01 1.979031722390045545e-01 4.973891449068698067e-01
4.476769531365454924e+01 -4.128989247687548381e-01 -1.679753605348479617e-01 3.913296880026470026e-01 4.678447619872434515e-01
4.516039439535327915e+01 -4.442566449616677238e-01 1.866544170082877138e-02 5.493720875143340843e-01 3.177338259647124463e-01
4.555309347705200196e+01 -3.919254846448508300e-01 2.530309821716403285e-01 6.279504034895093678e-01 6.959416307685570291e-02
4.594579255875072477e+01 -2.441772839475128687e-01 4.974187400630522560e-01 5.967521403359477006e-01 -2.348415695682159465e-01
4.633849164044944757e+01 -6.022920362216566820e-03 7.052254769045434024e-01 4.397619180797420757e-01 -5.681475076798224721e-01
4.673119072214817038e+01 2.982352859549302071e-01 8.254135931923400893e-01 1.507538197165830818e-01 -8.959003512852119488e-01
4.712388980384689319e+01 6.243031320157487185e-01 8.091430559791399357e-01 -2.463738647810475302e-01 -1.087333354144698561e+00
4.751658888554562310e+01 9.121083573027469749e-01 6.292714233078913200e-01 -6.622485833689084611e-01 -9.740689570760627802e-01
4.790928796724434591e+01 1.099156242946051520e+00 3.028243623658578576e-01 -9.747176730927374910e-01 -5.860193792949883740e-01
4.830198704894306871e+01 1.138223851663855202e+00 -1.126015780476222472e-01 -1.107891284541279386e+00 -8.014539576635471008e-02
4.869468613064179152e+01 1.009162743001561280e+00 -5.396223592294688842e-01 -1.030177157882654182e+00 4.785155032169082778e-01
4.908738521234051433e+01 7.239737284987828314e-01 -8.940243693662907054e-01 -7.442468473046806032e-01 9.410701611564611380e-01
4.948008429403924424e+01 3.256958952826439768e-01 -1.107049631147253521e+00 -3.283180902859115236e-01 1.132541268163362425e+00
4.987278337573796705e+01 -1.228092957738942254e-01 -1.147597607273600495e+00 1.229589141866580526e-01 1.151726685025617591e+00
