0.000000000000000000e+00 9.993588346488025964e-01 9.992717109545107279e-01 9.994722609386129664e-01 -9.468294392881189125e-01 -9.975375328563635957e-01 -9.990646740272512982e-01 -9.994785338171779943e-01 -9.994433606686607963e-01 -9.994465993406339566e-01 -9.994462885413254449e-01 -9.994456323186808877e-01 -9.994327475525978111e-01 -9.993093532857253436e-01 -8.691701807998584162e-01 8.820290640063200849e-01 -3.580390494607086499e-02 -3.815819290853107032e-02 -3.248383619982688625e-02 -3.217359365960636985e-01 -7.013466006789602358e-02 4.324091940306242637e-02 3.229025299783346015e-02 3.336118725904867188e-02 3.326402059947351775e-02 3.327335752474720743e-02 3.329306292776603587e-02 3.367763530097386132e-02 3.715933847184882399e-02 -4.945130906339501031e-01 4.711950023590391057e-01 2.078998465338668111e-01 4.989540628014046963e-01 4.744902448737432499e-01 4.618872890987825164e-01 -9.137790042756728237e-01 -9.402076130851277913e-02 -4.943097874244637424e-01 -4.752065659863985436e-01 -4.781849098950639032e-01 -4.777821296618989799e-01 -4.778335466777718366e-01 -4.778231698454782350e-01 -4.777576099867011372e-01 -4.765225458108658385e-01 -4.931688317680512634e-01 9.257038219014070979e-01 -9.781501182391150184e-01 -8.666284343442534066e-01 -8.802607610927883908e-01 -8.869386293137635491e-01 -4.062116829252451211e-01 9.955702368205708863e-01 8.692858183913858561e-01 8.798742635419077862e-01 8.782591826725466566e-01 8.784783643185188895e-01 8.784503979561633091e-01 8.784560423600142887e-01 8.784916995053483335e-01 8.791622508581287132e-01 8.699336200955424259e-01 -3.782491693541810696e-01
1.000000000000000056e-01 9.994723384652121068e-01 9.993749280435271221e-01 9.998882453180425456e-01 -9.393530737198301228e-01 -9.976555332733781922e-01 -9.992097034589876303e-01 -9.995693205689853977e-01 -9.995393080982009071e-01 -9.995420241622831048e-01 -9.995417657702723169e-01 -9.995411435716335946e-01 -9.995290149537119362e-01 -9.994306238230781236e-01 -8.406593979253385029e-01 8.812800006537375719e-01 -3.248145075085830807e-02 -3.535184857960106675e-02 -1.494981186523633779e-02 -3.429516043016963556e-01 -6.843564078030740794e-02 3.974881776105918668e-02 2.934575569408512039e-02 3.035080833470266484e-02 3.026122822302217130e-02 3.026976182341058891e-02 3.029030055167708166e-02 3.068791725846260407e-02 3.374060112998874400e-02 -5.415641944218685389e-01 4.725944989605235236e-01 2.168623987110174234e-01 5.013694375030651740e-01 4.771408192519248082e-01 4.650205298795426212e-01 -9.274132904477054851e-01 -1.040209253511083648e-01 -4.976956001717475209e-01 -4.777932433935801471e-01 -4.808244695279960679e-01 -4.804200213549202347e-01 -4.804711192858093227e-01 -4.804607099601358455e-01 -4.803925760516187249e-01 -4.791536905133867985e-01 -4.984269980171114334e-01 9.038010789144838020e-01 -9.762021819404542722e-01 -8.652333137009114994e-01 -8.788268535972271200e-01 -8.852998965269054388e-01 -3.740382182357303020e-01 9.945751088224051850e-01 8.673517680674225350e-01 8.784723197502828373e-01 8.768168734137825604e-01 8.770385413887681336e-01 8.770105492707835904e-01 8.770162519501005782e-01 8.770535746888497020e-01 8.777310185172912949e-01 8.669316741518043878e-01 -4.279528125307918707e-01
2.000000000000000111e-01 9.995716741682524331e-01 9.994676919199610987e-01 9.999922394893939748e-01 -9.319170852582173703e-01 -9.977709480727656732e-01 -9.993389334327192897e-01 -9.996489586736262423e-01 -9.996235935565082054e-01 -9.996258456078888077e-01 -9.996256332898144636e-01 -9.996250473378377466e-01 -9.996137218022275173e-01 -9.995385146088413553e-01 -8.084814351045654934e-01 8.810019800684057989e-01 -2.926547796426833686e-02 -3.262411390652195792e-02 3.939665085575356010e-03 -3.626714025172489420e-01 -6.673181536549449566e-02 3.635513891535888803e-02 2.649451684282306749e-02 2.743485383910099218e-02 2.735267432470345900e-02 2.736043256122466100e-02 2.738183220359285616e-02 2.779221446194643508e-02 3.037692896839805368e-02 -5.885216810715322433e-01 4.731125776340640021e-01 2.257363860007942646e-01 5.036665698656496160e-01 4.797063092986212363e-01 4.682072910026569557e-01 -9.400160291310530880e-01 -1.138121212590307019e-01 -5.009189657307695498e-01 -4.803009360077765133e-01 -4.833760489735104970e-01 -4.829708515447426187e-01 -4.830215404464683338e-01 -4.830111019333997446e-01 -4.829403241937125779e-01 -4.817024906000785256e-01 -5.034918100456908796e-01 8.786585565509644757e-01 -9.741884232710324998e-01 -8.638981342726529400e-01 -8.774291178318027740e-01 -8.836186579356239967e-01 -3.411302756670642200e-01 9.935022904123168574e-01 8.654941881787630020e-01 8.771037628867258684e-01 8.754128142075362495e-01 8.756364294375527102e-01 8.756084692742074349e-01 8.756142275049457746e-01 8.756532665774003910e-01 8.763348164655340167e-01 8.639999983894177671e-01 -4.774506686557005719e-01
3.000000000000000444e-01 9.996578792339362307e-01 9.995507261287265299e-01 9.997057404707524464e-01 -9.246012310138086443e-01 -9.978836350157658241e-01 -9.994533551643932645e-01 -9.997182572781994070e-01 -9.996970532481544991e-01 -9.996988962591037975e-01 -9.996987241393567869e-01 -9.996981766487806897e-01 -9.996876973475871120e-01 -9.996335009083217038e-01 -7.726420173989392293e-01 8.811686607886229927e-01 -2.615577346417062229e-02 -2.997241891365402464e-02 2.425762704438847589e-02 -3.809364298774137181e-01 -6.502500263530905378e-02 3.306041213652994443e-02 2.373617628515309677e-02 2.461303977481163821e-02 2.453806875712957747e-02 2.454508003943524017e-02 2.456736870532489486e-02 2.499015349850774656e-02 2.707145843452906167e-02 -6.348419590336615848e-01 4.728020634937888378e-01 2.345255464275776691e-01 5.058482315197670998e-01 4.821873122038402570e-01 4.714545768389007963e-01 -9.515775595527374842e-01 -1.233970431717925920e-01 -5.039834450838769353e-01 -4.827299670440282631e-01 -4.858403625846371421e-01 -4.854352871608644260e-01 -4.854854826821291547e-01 -4.854750174374338756e-01 -4.854015312959965578e-01 -4.841698716398613045e-01 -5.083079343973835318e-01 8.503194323333087556e-01 -9.721099567810455033e-01 -8.626224937180366759e-01 -8.760681457224868129e-01 -8.818903457786875233e-01 -3.074087639538866101e-01 9.923573800483668217e-01 8.637133130161805949e-01 8.757692498127982450e-01 8.740475628268912223e-01 8.742726016403860045e-01 8.742447289545989264e-01 8.742505404311302630e-01 8.742913435551684653e-01 8.749740198407265357e-01 8.611753850573442559e-01 -5.262669123138555838e-01
4.000000000000000222e-01 9.997319547916118099e-01 9.996247111274216834e-01 9.989378303557349126e-01 -9.174769566856237901e-01 -9.979934780365128377e-01 -9.995539385077624184e-01 -9.997779953050160984e-01 -9.997604933402467475e-01 -9.997619786953972909e-01 -9.997618413454385511e-01 -9.997613345167999377e-01 -9.997517401594184783e-01 -9.997160660517933062e-01 -7.332442597064598999e-01 8.817485068516467406e-01 -2.315207482155096780e-02 -2.739410344250706522e-02 4.607831468464344132e-02 -3.977889314082104222e-01 -6.331680500929012800e-02 2.986509691295850810e-02 2.107036079147960733e-02 2.188506239576513968e-02 2.181710235260345132e-02 2.182339546399839070e-02 2.184660168509803407e-02 2.228133856424667839e-02 2.382828734774046150e-02 -6.799653341219136227e-01 4.717198010099760697e-01 2.432325978982667336e-01 5.079171349275494185e-01 4.845844561612996926e-01 4.747686585984254859e-01 -9.620745205134851874e-01 -1.327798173600324982e-01 -5.068925758048299368e-01 -4.850806648452967162e-01 -4.882181252155564088e-01 -4.878139965061074612e-01 -4.878636197446058476e-01 -4.878531293932901192e-01 -4.877768761710613576e-01 -4.865567156010843219e-01 -5.128161865096239058e-01 8.189182899563008933e-01 -9.699679908737505185e-01 -8.614059345320239647e-01 -8.747444797464327682e-01 -8.801106298714109766e-01 -2.727867610034394041e-01 9.911455594925683288e-01 8.620092323136363532e-01 8.744694097527053733e-01 8.727216407371867213e-01 8.729475956852962293e-01 8.729198637502131319e-01 8.729257265891375850e-01 8.729683379555074341e-01 8.736489927330572947e-01 8.584984326448864556e-01 -5.739101274372563344e-01
5.000000000000000000e-01 9.997948653968667942e-01 9.996902847714734808e-01 9.975836961124316948e-01 -9.106084374962148953e-01 -9.981003830357269013e-01 -9.996416306422215570e-01 -9.998289218381943844e-01 -9.998146901907731809e-01 -9.998158657379009329e-01 -9.998157581641734515e-01 -9.998152941767909363e-01 -9.998066183627237757e-01 -9.997867096850836521e-01 -6.904843713504201785e-01 8.827059555786826994e-01 -2.025406443311828994e-02 -2.488643272006562518e-02 6.947495412491902500e-02 -4.132702185746053303e-01 -6.160864698997350203e-02 2.676957763880883842e-02 1.849667688731631773e-02 1.925059164618434307e-02 1.918944029334050325e-02 1.919504432396728841e-02 1.921919691811015823e-02 1.966534713893346858e-02 2.065272710985525256e-02 -7.233473114077463295e-01 4.699257345431560595e-01 2.518590378951313657e-01 5.098759394581198201e-01 4.868984050447596745e-01 4.781547480732092348e-01 -9.714670675705241454e-01 -1.419656652469654390e-01 -5.096498646333900151e-01 -4.873533694245477110e-01 -4.905100579605575772e-01 -4.901076550939478249e-01 -4.901566324468316083e-01 -4.901461178062237467e-01 -4.900670454679301735e-01 -4.888638337234081921e-01 -5.169560926287846137e-01 7.846754817061316611e-01 -9.677639304244288754e-01 -8.602479447006541324e-01 -8.734586098750581895e-01 -8.782756041784638423e-01 -2.371744856132857460e-01 9.898715825252215605e-01 8.603819009481588065e-01 8.732048404071865999e-01 8.714355300534459836e-01 8.716619106157569297e-01 8.716343704033140405e-01 8.716402831440773769e-01 8.716847428665559505e-01 8.723601045882668492e-01 8.560119148084209817e-01 -6.199067578347975394e-01
6.000000000000000888e-01 9.998475386626733963e-01 9.997480433891900997e-01 9.955229950537058947e-01 -9.040528863449348584e-01 -9.982042763569737298e-01 -9.997173546279659595e-01 -9.998717562951529025e-01 -9.998603903832079531e-01 -9.998613004969461038e-01 -9.998612181276801403e-01 -9.998607991307243426e-01 -9.998530697520281452e-01 -9.998459640028602990e-01 -6.446622376453380321e-01 8.840019600324328097e-01 -1.746136965400732141e-02 -2.244659750354444094e-02 9.451966101980632806e-02 -4.274206109810245180e-01 -5.990177512102903834e-02 2.377416361644908716e-02 1.601471083867752818e-02 1.670927116121113248e-02 1.665472210982816767e-02 1.665966639016759968e-02 1.668479432505200200e-02 1.714173000154908463e-02 1.755130386014073715e-02 -7.644675266838387717e-01 4.674831918463133729e-01 2.604051542013795517e-01 5.117272528413946420e-01 4.891298582205695356e-01 4.816170036483262695e-01 -9.796980467483626942e-01 -1.509608905906676679e-01 -5.122587885989630108e-01 -4.895484324053708813e-01 -4.927168881942177725e-01 -4.923169456709754477e-01 -4.923652086879193868e-01 -4.923546697903071756e-01 -4.922727336942074317e-01 -4.910919671046277135e-01 -5.206657930447898819e-01 7.479063186265528795e-01 -9.654994332807014246e-01 -8.591479608888095143e-01 -8.722109732152683037e-01 -8.763818013838535759e-01 -2.004787699419639246e-01 9.885397359297564135e-01 8.588311437664116754e-01 8.719761076597477567e-01 8.701896736276560906e-01 8.704160068640751646e-01 8.703887070003273330e-01 8.703946686048102954e-01 8.704410121663799238e-01 8.711077314806172645e-01 8.537605823373670688e-01 -6.638042923621969571e-01
7.000000000000000666e-01 9.998908650061154590e-01 9.997985427246873780e-01 9.926181134328461164e-01 -8.978608473136041601e-01 -9.983051027296290236e-01 -9.997820081172130724e-01 -9.999071886550490174e-01 -9.998983108279128063e-01 -9.998989964853860490e-01 -9.998989351564010475e-01 -9.998985632583785588e-01 -9.998918019588814987e-01 -9.998944092997701372e-01 -5.961834833580743620e-01 8.855948060018397072e-01 -1.477356007609994387e-02 -2.007172054387891189e-02 1.212818242154096587e-01 -4.402793418516213197e-01 -5.819726680854309803e-02 2.087908630933951737e-02 1.362402568832726986e-02 1.426071539182789671e-02 1.421255879558322270e-02 1.421687283108628852e-02 1.424300508426515691e-02 1.471000936168777480e-02 1.453169814796750892e-02 -8.028482136562505866e-01 4.644586521775257437e-01 2.688700641032829575e-01 5.134736344610205672e-01 4.912795523869318837e-01 4.851584174250412329e-01 -9.866913677911716141e-01 -1.597728171876375836e-01 -5.147227970479831827e-01 -4.916662195174970607e-01 -4.948393521233732106e-01 -4.944425607582204063e-01 -4.944900459967933593e-01 -4.944794821122910355e-01 -4.943946457368185721e-01 -4.932417860120922870e-01 -5.238823685643479999e-01 7.090240453323626291e-01 -9.631764576800537769e-01 -8.581053704023708928e-01 -8.710019525847780830e-01 -8.744262747662774338e-01 -1.626042580204679622e-01 9.871538111601078080e-01 8.573566598558040042e-01 8.707837438683454501e-01 8.689844737336336333e-01 8.692103048807311438e-01 8.691832916077535387e-01 8.691893014585260202e-01 8.692375591670931101e-01 8.698922580018754180e-01 8.517906221058133553e-01 -7.051843043776085951e-01
8.000000000000000444e-01 9.999256975222019506e-01 9.998422981825036970e-01 9.887127326208801081e-01 -8.920769310792757700e-01 -9.984028213959500464e-01 -9.998364622949225122e-01 -9.999358797391615372e-01 -9.999291389252155104e-01 -9.999296377925896984e-01 -9.999295937321984740e-01 -9.999292709892860787e-01 -9.999234926354050312e-01 -9.999326878308730793e-01 -5.455161885955740475e-01 8.874421807717499666e-01 -1.219013678093245658e-02 -1.775890664228484128e-02 1.498236708713012177e-01 -4.518835569438005018e-01 -5.649607268303494939e-02 1.808448687616085945e-02 1.132415163572887337e-02 1.190450033714652613e-02 1.186252350810800341e-02 1.186623691658647908e-02 1.189340232376705740e-02 1.236967565512719913e-02 1.160257761558553848e-02 -8.381002851569483436e-01 4.609190555695009683e-01 2.772517686068279308e-01 5.151175963894549792e-01 4.933482686702020392e-01 4.887803593451391371e-01 -9.923495040676005852e-01 -1.684093986173232083e-01 -5.170453058303176030e-01 -4.937071178889821943e-01 -4.968782029318257187e-01 -4.964852107454615360e-01 -4.965318596348423097e-01 -4.965212692964645069e-01 -4.964335048088983626e-01 -4.953138936768075040e-01 -5.265451486537507941e-01 6.684976459278135774e-01 -9.607973026629424984e-01 -8.571195143560497165e-01 -8.698318721454819658e-01 -8.724068777344873293e-01 -1.234603652059529100e-01 9.857171371429795936e-01 8.559580315172194975e-01 8.696282434154002372e-01 8.678202875314908749e-01 8.680451805701329127e-01 8.680184977104838939e-01 8.680245556067107682e-01 8.680747521401330768e-01 8.687140765123586572e-01 8.501471675123075666e-01 -7.437142578900659551e-01
9.000000000000000222e-01 9.999528515813382867e-01 9.998797862174833018e-01 9.836298375801040272e-01 -8.867401167586980160e-01 -9.984974053640279790e-01 -9.998815604050217409e-01 -9.999584612301889441e-01 -9.999535324732525821e-01 -9.999538790024099510e-01 -9.999538488155000904e-01 -9.999535772181564752e-01 -9.999487895458406550e-01 -9.999615090652430593e-01 -4.931793274095445656e-01 8.895017450061772912e-01 -9.710541403546810169e-03 -1.550526083882110273e-02 1.802008396821115910e-01 -4.622682828518203668e-01 -5.479900985696748578e-02 1.539042436123672607e-02 9.114593471606275560e-03 9.640170862791038256e-03 9.604158892567264683e-03 9.607301341585288215e-03 9.635528455272454260e-03 1.012019198473877203e-02 8.773846816631918413e-03 -8.699276699909419541e-01 4.569317734968377787e-01 2.855471696624883871e-01 5.166616001620981669e-01 4.953368287469603892e-01 4.924826797794187305e-01 -9.965528658612932134e-01 -1.768792073666103914e-01 -5.192296910619864647e-01 -4.956715303578397847e-01 -4.988342043944615778e-01 -4.984456175395914346e-01 -4.984913762402193305e-01 -4.984807572678330301e-01 -4.983900460702130886e-01 -4.973088328077560627e-01 -5.285958985161058887e-01 6.268395781230516883e-01 -9.583646560144745141e-01 -8.561896933027985934e-01 -8.687009992436434125e-01 -8.703222449858917242e-01 -8.296014430823651919e-02 9.842325670294392870e-01 8.546347336258186544e-01 8.685100655678764658e-01 8.666974307831681879e-01 8.669209689213748238e-01 8.668946578530358771e-01 8.669007640057122543e-01 8.669529179708266309e-01 8.675735846666767781e-01 8.488735925165481477e-01 -7.791483448602805062e-01
