0.000000000000000000e+00 9.071106513431028695e-01 8.944109748109594360e-01 9.884651403813675685e-01 2.507758963416411024e-01 3.959260142817254691e-01 -9.074119471522024138e-01 5.473114914650997198e-01 8.084939802244782425e-02 -5.503258302869862284e-01 -4.208922263714210965e-01 -4.472460264079596848e-01 -1.514485597516305737e-01 -9.680451693046386863e-01 9.182824136478858756e-01 -4.202422612796679613e-01 -8.369289882124097968e-01 9.967263289586604236e-01 -8.349499868368999156e-01 -8.269543398486403074e-01 1.299654625738521363e-01 9.345850051234200206e-02 6.854962378840546988e-02 -4.248220356138343590e-01 3.774705347674585099e-01 7.269981926508674031e-01 -9.488005036051486707e-01 8.787670719748311710e-01 4.442719430586196394e-02 5.622690813173880642e-01 -9.915185215304677113e-01 -9.956231760470346526e-01 -9.976477079001725423e-01 -9.052768847468259938e-01 9.260215955269990307e-01 -6.866393725110527813e-01 3.158759319077923955e-01 4.772509122178625329e-01 -9.990126247481105892e-01
1.000000000000000056e-01 8.933910116732182161e-01 8.798526339764189963e-01 9.820043831322161632e-01 2.728807308137782828e-01 4.079914210802695340e-01 -8.995533394878290068e-01 5.770560470135350783e-01 8.696185527410132954e-02 -5.512971910694534072e-01 -4.492799798138170098e-01 -4.752466122812005755e-01 -1.888581253457623510e-01 -9.620478713403706195e-01 9.129857612936261857e-01 -4.368109309716214361e-01 -8.167045479272860842e-01 9.962116420356099677e-01 -8.343089398531761125e-01 -7.895062477270715640e-01 1.021012357205036830e-01 6.136423042828533653e-02 3.945166239455992485e-02 -4.551380666344056469e-01 4.703533419176853525e-01 6.735755526439186625e-01 -9.340449065073486157e-01 9.193115647286084213e-01 -4.847642868216531231e-02 6.137425232130490071e-01 -9.947740133640132765e-01 -9.981154398284520779e-01 -9.992214801205514529e-01 -8.904208781808158335e-01 8.824781774904493226e-01 -7.391183767708928709e-01 3.571555860233442958e-01 3.935304905038967682e-01 -9.988243268274070719e-01
2.000000000000000111e-01 8.782342418419599728e-01 8.638373226216927714e-01 9.738612771523724732e-01 2.955954449179302723e-01 4.223370242807354957e-01 -8.922613160826270429e-01 6.057338388358036729e-01 9.237892772362292504e-02 -5.547576161075382650e-01 -4.782307146726124669e-01 -5.037708606557007585e-01 -2.271435952501189848e-01 -9.553132119591829507e-01 9.064388771018669910e-01 -4.515193725882626352e-01 -7.956673403434633141e-01 9.957239244452418259e-01 -8.320120115543291339e-01 -7.471178160289108083e-01 7.302400863903431294e-02 2.804140633354075887e-02 9.045717930406054277e-03 -4.850189093789883388e-01 5.599298704229137558e-01 6.142766979166421892e-01 -9.169148420147753553e-01 9.516780464744127865e-01 -1.430688332068809909e-01 6.646916344984270530e-01 -9.973301831200569456e-01 -9.996067624475323266e-01 -9.999590866566109293e-01 -8.745036635399628944e-01 8.285400051947877653e-01 -7.890907035294651983e-01 3.990829143085676267e-01 3.070975347648453591e-01 -9.897127406297352437e-01
3.000000000000000444e-01 8.615535944902019683e-01 8.462791007039998092e-01 9.639093119447115221e-01 3.185907154366851013e-01 4.387746256591282257e-01 -8.856758948105608598e-01 6.330186481188301295e-01 9.683871905069690866e-02 -5.606527432632246732e-01 -5.076666266567191332e-01 -5.327397898708423618e-01 -2.662307990189580198e-01 -9.478923757671759986e-01 8.985971443743252518e-01 -4.643040053149577462e-01 -7.741365455356107317e-01 9.953000866535781643e-01 -8.280510258863403861e-01 -6.994938047029012340e-01 4.271869774620205146e-02 -6.483949902665249974e-03 -2.264858017835710141e-02 -5.144621212853704995e-01 6.446624580862863052e-01 5.491361977899382740e-01 -8.971673741854285788e-01 9.757078362845762465e-01 -2.384612234234743389e-01 7.146386619699913734e-01 -9.990871397745386684e-01 -9.999789789758881664e-01 -9.997434880087514575e-01 -8.575131053007625237e-01 7.644673407897469852e-01 -8.357328737562079723e-01 4.416907319575804070e-01 2.190758275412202360e-01 -9.711520194714007292e-01
4.000000000000000222e-01 8.432681430792402510e-01 8.270983344222007094e-01 9.520241049096959118e-01 3.414991024597434088e-01 4.570835825040251987e-01 -8.799290100480812171e-01 6.586626877396842827e-01 1.000843732458798485e-01 -5.688926234541586968e-01 -5.374931058792196126e-01 -5.620572437003382715e-01 -3.060230443461607885e-01 -9.398821005951701890e-01 8.894237452447995018e-01 -4.751051854861234602e-01 -7.524383455005035914e-01 9.949789536628297348e-01 -8.224118086332691258e-01 -6.463848849436015787e-01 1.118307299224728137e-02 -4.216761639787808963e-02 -5.559399866256540396e-02 -5.434627889120178246e-01 7.230202652147559306e-01 4.783099865751036517e-01 -8.745389714535170000e-01 9.914416188183676759e-01 -3.336443175922630955e-01 7.630115205660049638e-01 -9.999374674840673105e-01 -9.991105505034572065e-01 -9.984534577599031291e-01 -8.394332594482849519e-01 6.908268206206125139e-01 -8.781910707485724998e-01 4.849552426863993349e-01 1.305508195103134705e-01 -9.426990343361941749e-01
5.000000000000000000e-01 8.233063163498767212e-01 8.062253563002693690e-01 9.380874229381916951e-01 3.639334386607810945e-01 4.770116256400241395e-01 -8.751388330017018102e-01 6.825044953005192649e-01 1.018709717672769827e-01 -5.793506119634280749e-01 -5.675973127653061168e-01 -5.916085486692225226e-01 -3.463985954434316561e-01 -9.314249579137008350e-01 8.788969842958055390e-01 -4.838719076082216852e-01 -7.308813952308428341e-01 9.947976201776875804e-01 -8.150784431069204583e-01 -5.876098772643590928e-01 -2.156913231963865016e-02 -7.894411432497468184e-02 -8.973258743991714692e-02 -5.720106391262161916e-01 7.935586485961034775e-01 4.020847152875843822e-01 -8.487533275208651862e-01 9.990955248653415888e-01 -4.274848935593030252e-01 8.091443827533901789e-01 -9.997673592046191215e-01 -9.968790432211148689e-01 -9.959658943715581358e-01 -8.202462000682585463e-01 6.084937725550901844e-01 -9.156024692693343070e-01 5.287889834539472034e-01 4.252213769376685104e-02 -9.040224918543737775e-01
6.000000000000000888e-01 8.016083336137702631e-01 7.836029395883103987e-01 9.219909074362704349e-01 3.854810513273789208e-01 4.982778757102085399e-01 -8.714083913253154456e-01 7.044496040484362620e-01 1.019620415371456090e-01 -5.918639613825222856e-01 -5.978495458566096543e-01 -6.212619681491525769e-01 -3.872115269524431524e-01 -9.227157520425988135e-01 8.670173923155878315e-01 -4.905582692482371998e-01 -7.097540104543273998e-01 9.947882900826574559e-01 -8.060378720733835101e-01 -5.230742800150909311e-01 -5.550770886649439989e-02 -1.167266621060234350e-01 -1.249855440725895217e-01 -6.000899025848240864e-01 8.549827596257765228e-01 3.208855160660919470e-01 -8.195286762316076334e-01 9.990261498473447244e-01 -5.187385354494966627e-01 8.522870980993988432e-01 -9.984582586449933794e-01 -9.931640782638013754e-01 -9.921585628178989369e-01 -7.999325651676748583e-01 5.186564187809610260e-01 -9.471179892595208427e-01 5.730381739762794302e-01 -4.412201175366645134e-02 -8.549329399664697959e-01
7.000000000000000666e-01 7.781310697552010769e-01 7.591913374389043234e-01 9.036416583621887932e-01 4.057437644993276415e-01 5.205761098271782794e-01 -8.688177508675105631e-01 7.244795579346754444e-01 1.001423045790049565e-01 -6.062338159151392514e-01 -6.281019330344609353e-01 -6.508675081441135379e-01 -4.282893335963822712e-01 -9.139868694734700760e-01 8.538152691754824497e-01 -4.951320185339666557e-01 -6.892962861750941972e-01 9.949731246790567418e-01 -7.952864643893853280e-01 -4.527970039942508795e-01 -9.058176767636157145e-02 -1.554035477370526441e-01 -1.612494547533540878e-01 -6.276746991478473481e-01 9.062429028890246485e-01 2.352754122100115808e-01 -7.865882368040019168e-01 9.916928865013572292e-01 -6.060542366812545767e-01 8.916136344705762884e-01 -9.958890216106539572e-01 -9.878510704305267787e-01 -9.869136807957147317e-01 -7.784757363268680619e-01 4.227573783664500540e-01 -9.719287424546149134e-01 6.174778908767271091e-01 -1.286282195422376873e-01 -7.954233226406564050e-01
8.000000000000000444e-01 7.528526007277002163e-01 7.329729280022529991e-01 8.829680737579623795e-01 4.243584967914628692e-01 5.435789757661702026e-01 -8.674193437892045999e-01 7.426405806887711458e-01 9.622415580251006406e-02 -6.222258677581190556e-01 -6.581891533423640528e-01 -6.802578090810896816e-01 -4.694330417899379437e-01 -9.054942662440718104e-01 8.393580267710563092e-01 -4.975778150403267208e-01 -6.696902029403184464e-01 9.953596896801146787e-01 -7.828377670326437388e-01 -3.769341910400688112e-01 -1.267171891240890802e-01 -1.948364986565746804e-01 -1.983944956275743021e-01 -6.547267556242478692e-01 9.465951233108319540e-01 1.459521435638523046e-01 -7.496723533160833952e-01 9.776191152681776853e-01 -6.879987044456089551e-01 9.262400421191954170e-01 -9.919388862124973727e-01 -9.808357348665710518e-01 -9.801222495712871297e-01 -7.558656464410500320e-01 3.224246772878137657e-01 -9.892916515310925529e-01 6.618091588014820559e-01 -2.103826643577497157e-01 -7.257119143855663701e-01
9.000000000000000222e-01 7.257755037563090594e-01 7.049555588850676680e-01 8.599250309915422719e-01 4.410335673410101243e-01 5.669483391306937570e-01 -8.672345288371903216e-01 7.590245876218559840e-01 9.006636926084322925e-02 -6.395739433597432688e-01 -6.879316231627063960e-01 -7.092514786710295560e-01 -5.104203572294065960e-01 -8.974906085739631223e-01 8.237533494662998557e-01 -4.978998614104411247e-01 -6.510619597131070968e-01 9.959357655633065409e-01 -7.687295824770034036e-01 -2.957986778683678875e-01 -1.638161920730557553e-01 -2.348618435402138604e-01 -2.362653440991812348e-01 -6.811929736200673657e-01 9.756422851707831079e-01 5.373264046542598760e-02 -7.085510637761112118e-01 9.573616771408660631e-01 -7.631000556817468805e-01 9.552503034133648097e-01 -9.864908794381647139e-01 -9.720287621510446119e-01 -9.716885752017955236e-01 -7.321039083973328587e-01 2.193675714109363795e-01 -9.985553581793116251e-01 7.056595425711617020e-01 -2.888920544806105606e-01 -6.462803610032682444e-01
